Id,Id2,Geography,pop,moe
1400000US42101010100,42101010100,"Census Tract 101, Philadelphia County, Pennsylvania",5377,924
1400000US42101010200,42101010200,"Census Tract 102, Philadelphia County, Pennsylvania",3037,571
1400000US42101010300,42101010300,"Census Tract 103, Philadelphia County, Pennsylvania",2492,285
1400000US42101010400,42101010400,"Census Tract 104, Philadelphia County, Pennsylvania",3467,617
1400000US42101010500,42101010500,"Census Tract 105, Philadelphia County, Pennsylvania",3989,482
1400000US42101010600,42101010600,"Census Tract 106, Philadelphia County, Pennsylvania",1398,312
1400000US42101010700,42101010700,"Census Tract 107, Philadelphia County, Pennsylvania",3376,453
1400000US42101010800,42101010800,"Census Tract 108, Philadelphia County, Pennsylvania",3627,528
1400000US42101010900,42101010900,"Census Tract 109, Philadelphia County, Pennsylvania",2247,357
1400000US42101011000,42101011000,"Census Tract 110, Philadelphia County, Pennsylvania",3278,521
1400000US42101011100,42101011100,"Census Tract 111, Philadelphia County, Pennsylvania",3279,459
1400000US42101011200,42101011200,"Census Tract 112, Philadelphia County, Pennsylvania",4921,890
1400000US42101011300,42101011300,"Census Tract 113, Philadelphia County, Pennsylvania",3016,493
1400000US42101011400,42101011400,"Census Tract 114, Philadelphia County, Pennsylvania",7503,816
1400000US42101011500,42101011500,"Census Tract 115, Philadelphia County, Pennsylvania",4681,351
1400000US42101011700,42101011700,"Census Tract 117, Philadelphia County, Pennsylvania",1948,475
1400000US42101011800,42101011800,"Census Tract 118, Philadelphia County, Pennsylvania",6197,626
1400000US42101011900,42101011900,"Census Tract 119, Philadelphia County, Pennsylvania",4909,721
1400000US42101012000,42101012000,"Census Tract 120, Philadelphia County, Pennsylvania",1916,232
1400000US42101012100,42101012100,"Census Tract 121, Philadelphia County, Pennsylvania",2869,310
1400000US42101012201,42101012201,"Census Tract 122.01, Philadelphia County, Pennsylvania",3151,359
1400000US42101012203,42101012203,"Census Tract 122.03, Philadelphia County, Pennsylvania",1070,175
1400000US42101012204,42101012204,"Census Tract 122.04, Philadelphia County, Pennsylvania",3291,339
1400000US42101012500,42101012500,"Census Tract 125, Philadelphia County, Pennsylvania",5197,519
1400000US42101013100,42101013100,"Census Tract 131, Philadelphia County, Pennsylvania",1500,199
1400000US42101013200,42101013200,"Census Tract 132, Philadelphia County, Pennsylvania",2836,465
1400000US42101013300,42101013300,"Census Tract 133, Philadelphia County, Pennsylvania",3696,680
1400000US42101013401,42101013401,"Census Tract 134.01, Philadelphia County, Pennsylvania",2390,207
1400000US42101013402,42101013402,"Census Tract 134.02, Philadelphia County, Pennsylvania",2877,348
1400000US42101013500,42101013500,"Census Tract 135, Philadelphia County, Pennsylvania",3370,348
1400000US42101013601,42101013601,"Census Tract 136.01, Philadelphia County, Pennsylvania",2761,321
1400000US42101013602,42101013602,"Census Tract 136.02, Philadelphia County, Pennsylvania",3957,452
1400000US42101013700,42101013700,"Census Tract 137, Philadelphia County, Pennsylvania",4412,600
1400000US42101013800,42101013800,"Census Tract 138, Philadelphia County, Pennsylvania",2240,405
1400000US42101013900,42101013900,"Census Tract 139, Philadelphia County, Pennsylvania",3337,708
1400000US42101014000,42101014000,"Census Tract 140, Philadelphia County, Pennsylvania",2809,420
1400000US42101014100,42101014100,"Census Tract 141, Philadelphia County, Pennsylvania",2181,376
1400000US42101014200,42101014200,"Census Tract 142, Philadelphia County, Pennsylvania",3615,331
1400000US42101014300,42101014300,"Census Tract 143, Philadelphia County, Pennsylvania",1612,176
1400000US42101014400,42101014400,"Census Tract 144, Philadelphia County, Pennsylvania",3323,529
1400000US42101014500,42101014500,"Census Tract 145, Philadelphia County, Pennsylvania",1615,257
1400000US42101014600,42101014600,"Census Tract 146, Philadelphia County, Pennsylvania",3615,474
1400000US42101014700,42101014700,"Census Tract 147, Philadelphia County, Pennsylvania",3595,552
1400000US42101014800,42101014800,"Census Tract 148, Philadelphia County, Pennsylvania",1014,152
1400000US42101014900,42101014900,"Census Tract 149, Philadelphia County, Pennsylvania",3230,579
1400000US42101015101,42101015101,"Census Tract 151.01, Philadelphia County, Pennsylvania",2015,395
1400000US42101015102,42101015102,"Census Tract 151.02, Philadelphia County, Pennsylvania",3530,508
1400000US42101015200,42101015200,"Census Tract 152, Philadelphia County, Pennsylvania",6098,871
1400000US42101015300,42101015300,"Census Tract 153, Philadelphia County, Pennsylvania",3860,531
1400000US42101015600,42101015600,"Census Tract 156, Philadelphia County, Pennsylvania",1981,311
1400000US42101015700,42101015700,"Census Tract 157, Philadelphia County, Pennsylvania",2668,321
1400000US42101015800,42101015800,"Census Tract 158, Philadelphia County, Pennsylvania",5872,550
1400000US42101016000,42101016000,"Census Tract 160, Philadelphia County, Pennsylvania",6435,737
1400000US42101016100,42101016100,"Census Tract 161, Philadelphia County, Pennsylvania",4791,644
1400000US42101016200,42101016200,"Census Tract 162, Philadelphia County, Pennsylvania",2206,337
1400000US42101016300,42101016300,"Census Tract 163, Philadelphia County, Pennsylvania",3935,529
1400000US42101016400,42101016400,"Census Tract 164, Philadelphia County, Pennsylvania",4543,612
1400000US42101016500,42101016500,"Census Tract 165, Philadelphia County, Pennsylvania",2065,359
1400000US42101016600,42101016600,"Census Tract 166, Philadelphia County, Pennsylvania",1624,232
1400000US42101016701,42101016701,"Census Tract 167.01, Philadelphia County, Pennsylvania",2932,541
1400000US42101016702,42101016702,"Census Tract 167.02, Philadelphia County, Pennsylvania",2930,467
1400000US42101016800,42101016800,"Census Tract 168, Philadelphia County, Pennsylvania",4206,439
1400000US42101016901,42101016901,"Census Tract 169.01, Philadelphia County, Pennsylvania",3356,493
1400000US42101016902,42101016902,"Census Tract 169.02, Philadelphia County, Pennsylvania",5798,868
1400000US42101017000,42101017000,"Census Tract 170, Philadelphia County, Pennsylvania",3050,373
1400000US42101017100,42101017100,"Census Tract 171, Philadelphia County, Pennsylvania",4078,494
1400000US42101017201,42101017201,"Census Tract 172.01, Philadelphia County, Pennsylvania",3375,417
1400000US42101017202,42101017202,"Census Tract 172.02, Philadelphia County, Pennsylvania",3341,538
1400000US42101017300,42101017300,"Census Tract 173, Philadelphia County, Pennsylvania",3178,455
1400000US42101017400,42101017400,"Census Tract 174, Philadelphia County, Pennsylvania",2268,338
1400000US42101017500,42101017500,"Census Tract 175, Philadelphia County, Pennsylvania",7214,959
1400000US42101017601,42101017601,"Census Tract 176.01, Philadelphia County, Pennsylvania",5922,625
1400000US42101017602,42101017602,"Census Tract 176.02, Philadelphia County, Pennsylvania",3906,460
1400000US42101017701,42101017701,"Census Tract 177.01, Philadelphia County, Pennsylvania",3937,677
1400000US42101017702,42101017702,"Census Tract 177.02, Philadelphia County, Pennsylvania",6371,884
1400000US42101017800,42101017800,"Census Tract 178, Philadelphia County, Pennsylvania",6775,794
1400000US42101017900,42101017900,"Census Tract 179, Philadelphia County, Pennsylvania",7236,1521
1400000US42101018001,42101018001,"Census Tract 180.01, Philadelphia County, Pennsylvania",2372,364
1400000US42101018002,42101018002,"Census Tract 180.02, Philadelphia County, Pennsylvania",5502,610
1400000US42101018300,42101018300,"Census Tract 183, Philadelphia County, Pennsylvania",3792,338
1400000US42101018400,42101018400,"Census Tract 184, Philadelphia County, Pennsylvania",2497,335
1400000US42101018800,42101018800,"Census Tract 188, Philadelphia County, Pennsylvania",8698,1111
1400000US42101019000,42101019000,"Census Tract 190, Philadelphia County, Pennsylvania",7996,804
1400000US42101019100,42101019100,"Census Tract 191, Philadelphia County, Pennsylvania",8397,766
1400000US42101019200,42101019200,"Census Tract 192, Philadelphia County, Pennsylvania",9150,865
1400000US42101019501,42101019501,"Census Tract 195.01, Philadelphia County, Pennsylvania",4554,712
1400000US42101019502,42101019502,"Census Tract 195.02, Philadelphia County, Pennsylvania",3767,768
1400000US42101019700,42101019700,"Census Tract 197, Philadelphia County, Pennsylvania",6905,777
1400000US42101019800,42101019800,"Census Tract 198, Philadelphia County, Pennsylvania",6577,677
1400000US42101019900,42101019900,"Census Tract 199, Philadelphia County, Pennsylvania",4886,719
1400000US42101020000,42101020000,"Census Tract 200, Philadelphia County, Pennsylvania",1276,261
1400000US42101020101,42101020101,"Census Tract 201.01, Philadelphia County, Pennsylvania",3871,603
1400000US42101020102,42101020102,"Census Tract 201.02, Philadelphia County, Pennsylvania",3350,588
1400000US42101020200,42101020200,"Census Tract 202, Philadelphia County, Pennsylvania",4782,639
1400000US42101020300,42101020300,"Census Tract 203, Philadelphia County, Pennsylvania",2889,425
1400000US42101020400,42101020400,"Census Tract 204, Philadelphia County, Pennsylvania",2538,420
1400000US42101020500,42101020500,"Census Tract 205, Philadelphia County, Pennsylvania",2554,251
1400000US42101020600,42101020600,"Census Tract 206, Philadelphia County, Pennsylvania",1877,384
1400000US42101020700,42101020700,"Census Tract 207, Philadelphia County, Pennsylvania",5787,520
1400000US42101020800,42101020800,"Census Tract 208, Philadelphia County, Pennsylvania",2177,244
1400000US42101020900,42101020900,"Census Tract 209, Philadelphia County, Pennsylvania",2962,437
1400000US42101021000,42101021000,"Census Tract 210, Philadelphia County, Pennsylvania",5085,571
1400000US42101021100,42101021100,"Census Tract 211, Philadelphia County, Pennsylvania",2409,184
1400000US42101021200,42101021200,"Census Tract 212, Philadelphia County, Pennsylvania",2586,251
1400000US42101021300,42101021300,"Census Tract 213, Philadelphia County, Pennsylvania",3436,356
1400000US42101021400,42101021400,"Census Tract 214, Philadelphia County, Pennsylvania",3985,677
1400000US42101021500,42101021500,"Census Tract 215, Philadelphia County, Pennsylvania",3873,343
1400000US42101021600,42101021600,"Census Tract 216, Philadelphia County, Pennsylvania",2129,245
1400000US42101021700,42101021700,"Census Tract 217, Philadelphia County, Pennsylvania",6578,711
1400000US42101021800,42101021800,"Census Tract 218, Philadelphia County, Pennsylvania",4278,413
1400000US42101021900,42101021900,"Census Tract 219, Philadelphia County, Pennsylvania",1578,137
1400000US42101022000,42101022000,"Census Tract 220, Philadelphia County, Pennsylvania",1777,161
1400000US42101023100,42101023100,"Census Tract 231, Philadelphia County, Pennsylvania",1269,111
1400000US42101023500,42101023500,"Census Tract 235, Philadelphia County, Pennsylvania",1276,156
1400000US42101023600,42101023600,"Census Tract 236, Philadelphia County, Pennsylvania",3102,445
1400000US42101023700,42101023700,"Census Tract 237, Philadelphia County, Pennsylvania",4896,483
1400000US42101023800,42101023800,"Census Tract 238, Philadelphia County, Pennsylvania",4460,587
1400000US42101023900,42101023900,"Census Tract 239, Philadelphia County, Pennsylvania",1260,190
1400000US42101024000,42101024000,"Census Tract 240, Philadelphia County, Pennsylvania",3711,617
1400000US42101024100,42101024100,"Census Tract 241, Philadelphia County, Pennsylvania",1301,249
1400000US42101024200,42101024200,"Census Tract 242, Philadelphia County, Pennsylvania",3795,558
1400000US42101024300,42101024300,"Census Tract 243, Philadelphia County, Pennsylvania",3984,737
1400000US42101024400,42101024400,"Census Tract 244, Philadelphia County, Pennsylvania",2715,530
1400000US42101024500,42101024500,"Census Tract 245, Philadelphia County, Pennsylvania",3624,468
1400000US42101024600,42101024600,"Census Tract 246, Philadelphia County, Pennsylvania",2947,391
1400000US42101024700,42101024700,"Census Tract 247, Philadelphia County, Pennsylvania",4832,726
1400000US42101024800,42101024800,"Census Tract 248, Philadelphia County, Pennsylvania",2101,231
1400000US42101024900,42101024900,"Census Tract 249, Philadelphia County, Pennsylvania",2886,534
1400000US42101025200,42101025200,"Census Tract 252, Philadelphia County, Pennsylvania",7316,941
1400000US42101025300,42101025300,"Census Tract 253, Philadelphia County, Pennsylvania",3905,430
1400000US42101025400,42101025400,"Census Tract 254, Philadelphia County, Pennsylvania",4242,362
1400000US42101025500,42101025500,"Census Tract 255, Philadelphia County, Pennsylvania",2923,301
1400000US42101025600,42101025600,"Census Tract 256, Philadelphia County, Pennsylvania",2927,246
1400000US42101025700,42101025700,"Census Tract 257, Philadelphia County, Pennsylvania",3611,335
1400000US42101025800,42101025800,"Census Tract 258, Philadelphia County, Pennsylvania",1564,223
1400000US42101025900,42101025900,"Census Tract 259, Philadelphia County, Pennsylvania",5125,651
1400000US42101026000,42101026000,"Census Tract 260, Philadelphia County, Pennsylvania",2996,309
1400000US42101026100,42101026100,"Census Tract 261, Philadelphia County, Pennsylvania",3340,408
1400000US42101026200,42101026200,"Census Tract 262, Philadelphia County, Pennsylvania",4592,403
1400000US42101026301,42101026301,"Census Tract 263.01, Philadelphia County, Pennsylvania",4335,543
1400000US42101026302,42101026302,"Census Tract 263.02, Philadelphia County, Pennsylvania",5978,774
1400000US42101026400,42101026400,"Census Tract 264, Philadelphia County, Pennsylvania",5605,852
1400000US42101026500,42101026500,"Census Tract 265, Philadelphia County, Pennsylvania",4965,661
1400000US42101026600,42101026600,"Census Tract 266, Philadelphia County, Pennsylvania",6464,694
1400000US42101026700,42101026700,"Census Tract 267, Philadelphia County, Pennsylvania",6456,675
1400000US42101026800,42101026800,"Census Tract 268, Philadelphia County, Pennsylvania",5091,575
1400000US42101026900,42101026900,"Census Tract 269, Philadelphia County, Pennsylvania",2255,269
1400000US42101027000,42101027000,"Census Tract 270, Philadelphia County, Pennsylvania",2662,372
1400000US42101027100,42101027100,"Census Tract 271, Philadelphia County, Pennsylvania",2942,294
1400000US42101027200,42101027200,"Census Tract 272, Philadelphia County, Pennsylvania",4719,340
1400000US42101027300,42101027300,"Census Tract 273, Philadelphia County, Pennsylvania",7424,670
1400000US42101027401,42101027401,"Census Tract 274.01, Philadelphia County, Pennsylvania",3351,378
1400000US42101027402,42101027402,"Census Tract 274.02, Philadelphia County, Pennsylvania",7393,617
1400000US42101027500,42101027500,"Census Tract 275, Philadelphia County, Pennsylvania",4990,524
1400000US42101027600,42101027600,"Census Tract 276, Philadelphia County, Pennsylvania",3711,369
1400000US42101027700,42101027700,"Census Tract 277, Philadelphia County, Pennsylvania",4891,669
1400000US42101027800,42101027800,"Census Tract 278, Philadelphia County, Pennsylvania",4435,624
1400000US42101027901,42101027901,"Census Tract 279.01, Philadelphia County, Pennsylvania",4642,970
1400000US42101027902,42101027902,"Census Tract 279.02, Philadelphia County, Pennsylvania",4723,490
1400000US42101028000,42101028000,"Census Tract 280, Philadelphia County, Pennsylvania",4298,437
1400000US42101028100,42101028100,"Census Tract 281, Philadelphia County, Pennsylvania",3908,362
1400000US42101028200,42101028200,"Census Tract 282, Philadelphia County, Pennsylvania",4848,581
1400000US42101028300,42101028300,"Census Tract 283, Philadelphia County, Pennsylvania",6110,881
1400000US42101028400,42101028400,"Census Tract 284, Philadelphia County, Pennsylvania",4966,738
1400000US42101028500,42101028500,"Census Tract 285, Philadelphia County, Pennsylvania",2994,340
1400000US42101028600,42101028600,"Census Tract 286, Philadelphia County, Pennsylvania",7975,872
1400000US42101028700,42101028700,"Census Tract 287, Philadelphia County, Pennsylvania",2685,283
1400000US42101028800,42101028800,"Census Tract 288, Philadelphia County, Pennsylvania",4443,450
1400000US42101028901,42101028901,"Census Tract 289.01, Philadelphia County, Pennsylvania",4427,568
1400000US42101028902,42101028902,"Census Tract 289.02, Philadelphia County, Pennsylvania",7328,786
1400000US42101029000,42101029000,"Census Tract 290, Philadelphia County, Pennsylvania",7009,613
1400000US42101029100,42101029100,"Census Tract 291, Philadelphia County, Pennsylvania",3860,451
1400000US42101029200,42101029200,"Census Tract 292, Philadelphia County, Pennsylvania",3903,424
1400000US42101029300,42101029300,"Census Tract 293, Philadelphia County, Pennsylvania",3165,565
1400000US42101029400,42101029400,"Census Tract 294, Philadelphia County, Pennsylvania",2816,437
1400000US42101029800,42101029800,"Census Tract 298, Philadelphia County, Pennsylvania",5167,492
1400000US42101029900,42101029900,"Census Tract 299, Philadelphia County, Pennsylvania",4034,365
1400000US42101030000,42101030000,"Census Tract 300, Philadelphia County, Pennsylvania",7511,865
1400000US42101030100,42101030100,"Census Tract 301, Philadelphia County, Pennsylvania",5087,715
1400000US42101030200,42101030200,"Census Tract 302, Philadelphia County, Pennsylvania",6676,701
1400000US42101030501,42101030501,"Census Tract 305.01, Philadelphia County, Pennsylvania",5657,618
1400000US42101030502,42101030502,"Census Tract 305.02, Philadelphia County, Pennsylvania",6477,758
1400000US42101030600,42101030600,"Census Tract 306, Philadelphia County, Pennsylvania",8074,903
1400000US42101030700,42101030700,"Census Tract 307, Philadelphia County, Pennsylvania",4151,593
1400000US42101030800,42101030800,"Census Tract 308, Philadelphia County, Pennsylvania",4910,499
1400000US42101030900,42101030900,"Census Tract 309, Philadelphia County, Pennsylvania",4512,581
1400000US42101031000,42101031000,"Census Tract 310, Philadelphia County, Pennsylvania",8625,786
1400000US42101031101,42101031101,"Census Tract 311.01, Philadelphia County, Pennsylvania",5520,544
1400000US42101031102,42101031102,"Census Tract 311.02, Philadelphia County, Pennsylvania",4186,442
1400000US42101031200,42101031200,"Census Tract 312, Philadelphia County, Pennsylvania",5004,536
1400000US42101031300,42101031300,"Census Tract 313, Philadelphia County, Pennsylvania",5953,819
1400000US42101031401,42101031401,"Census Tract 314.01, Philadelphia County, Pennsylvania",7386,870
1400000US42101031402,42101031402,"Census Tract 314.02, Philadelphia County, Pennsylvania",5698,517
1400000US42101031501,42101031501,"Census Tract 315.01, Philadelphia County, Pennsylvania",6172,570
1400000US42101031502,42101031502,"Census Tract 315.02, Philadelphia County, Pennsylvania",3620,414
1400000US42101031600,42101031600,"Census Tract 316, Philadelphia County, Pennsylvania",6063,606
1400000US42101031700,42101031700,"Census Tract 317, Philadelphia County, Pennsylvania",6281,609
1400000US42101031800,42101031800,"Census Tract 318, Philadelphia County, Pennsylvania",4160,436
1400000US42101031900,42101031900,"Census Tract 319, Philadelphia County, Pennsylvania",4187,467
1400000US42101032000,42101032000,"Census Tract 320, Philadelphia County, Pennsylvania",7039,742
1400000US42101032100,42101032100,"Census Tract 321, Philadelphia County, Pennsylvania",3942,504
1400000US42101032300,42101032300,"Census Tract 323, Philadelphia County, Pennsylvania",3333,448
1400000US42101032500,42101032500,"Census Tract 325, Philadelphia County, Pennsylvania",5868,899
1400000US42101032600,42101032600,"Census Tract 326, Philadelphia County, Pennsylvania",6328,603
1400000US42101032900,42101032900,"Census Tract 329, Philadelphia County, Pennsylvania",3477,541
1400000US42101033000,42101033000,"Census Tract 330, Philadelphia County, Pennsylvania",7635,845
1400000US42101033101,42101033101,"Census Tract 331.01, Philadelphia County, Pennsylvania",4801,416
1400000US42101033102,42101033102,"Census Tract 331.02, Philadelphia County, Pennsylvania",3562,385
1400000US42101033200,42101033200,"Census Tract 332, Philadelphia County, Pennsylvania",2673,201
1400000US42101033300,42101033300,"Census Tract 333, Philadelphia County, Pennsylvania",4310,405
1400000US42101033400,42101033400,"Census Tract 334, Philadelphia County, Pennsylvania",5386,545
1400000US42101033500,42101033500,"Census Tract 335, Philadelphia County, Pennsylvania",3938,398
1400000US42101033600,42101033600,"Census Tract 336, Philadelphia County, Pennsylvania",7228,610
1400000US42101033701,42101033701,"Census Tract 337.01, Philadelphia County, Pennsylvania",4864,635
1400000US42101033702,42101033702,"Census Tract 337.02, Philadelphia County, Pennsylvania",5294,423
1400000US42101033800,42101033800,"Census Tract 338, Philadelphia County, Pennsylvania",6402,654
1400000US42101033900,42101033900,"Census Tract 339, Philadelphia County, Pennsylvania",3049,372
1400000US42101034000,42101034000,"Census Tract 340, Philadelphia County, Pennsylvania",3001,236
1400000US42101034100,42101034100,"Census Tract 341, Philadelphia County, Pennsylvania",5738,492
1400000US42101034200,42101034200,"Census Tract 342, Philadelphia County, Pennsylvania",3676,284
1400000US42101034400,42101034400,"Census Tract 344, Philadelphia County, Pennsylvania",8027,440
1400000US42101034501,42101034501,"Census Tract 345.01, Philadelphia County, Pennsylvania",3619,588
1400000US42101034502,42101034502,"Census Tract 345.02, Philadelphia County, Pennsylvania",4519,736
1400000US42101034600,42101034600,"Census Tract 346, Philadelphia County, Pennsylvania",2713,286
1400000US42101034701,42101034701,"Census Tract 347.01, Philadelphia County, Pennsylvania",6582,648
1400000US42101034702,42101034702,"Census Tract 347.02, Philadelphia County, Pennsylvania",4132,325
1400000US42101034801,42101034801,"Census Tract 348.01, Philadelphia County, Pennsylvania",4429,331
1400000US42101034802,42101034802,"Census Tract 348.02, Philadelphia County, Pennsylvania",5561,476
1400000US42101034803,42101034803,"Census Tract 348.03, Philadelphia County, Pennsylvania",4513,394
1400000US42101034900,42101034900,"Census Tract 349, Philadelphia County, Pennsylvania",4978,581
1400000US42101035100,42101035100,"Census Tract 351, Philadelphia County, Pennsylvania",3669,387
1400000US42101035200,42101035200,"Census Tract 352, Philadelphia County, Pennsylvania",4224,374
1400000US42101035301,42101035301,"Census Tract 353.01, Philadelphia County, Pennsylvania",5524,328
1400000US42101035302,42101035302,"Census Tract 353.02, Philadelphia County, Pennsylvania",4279,343
1400000US42101035500,42101035500,"Census Tract 355, Philadelphia County, Pennsylvania",7131,443
1400000US42101035601,42101035601,"Census Tract 356.01, Philadelphia County, Pennsylvania",5612,509
1400000US42101035602,42101035602,"Census Tract 356.02, Philadelphia County, Pennsylvania",3244,301
1400000US42101035701,42101035701,"Census Tract 357.01, Philadelphia County, Pennsylvania",4545,441
1400000US42101035702,42101035702,"Census Tract 357.02, Philadelphia County, Pennsylvania",4034,363
1400000US42101035800,42101035800,"Census Tract 358, Philadelphia County, Pennsylvania",6741,736
1400000US42101035900,42101035900,"Census Tract 359, Philadelphia County, Pennsylvania",5115,403
1400000US42101036000,42101036000,"Census Tract 360, Philadelphia County, Pennsylvania",3075,377
1400000US42101036100,42101036100,"Census Tract 361, Philadelphia County, Pennsylvania",3991,363
1400000US42101036201,42101036201,"Census Tract 362.01, Philadelphia County, Pennsylvania",5009,430
1400000US42101036202,42101036202,"Census Tract 362.02, Philadelphia County, Pennsylvania",6252,501
1400000US42101036203,42101036203,"Census Tract 362.03, Philadelphia County, Pennsylvania",5289,356
1400000US42101036301,42101036301,"Census Tract 363.01, Philadelphia County, Pennsylvania",3477,313
1400000US42101036302,42101036302,"Census Tract 363.02, Philadelphia County, Pennsylvania",3319,377
1400000US42101036303,42101036303,"Census Tract 363.03, Philadelphia County, Pennsylvania",6197,374
1400000US42101036400,42101036400,"Census Tract 364, Philadelphia County, Pennsylvania",613,222
1400000US42101036501,42101036501,"Census Tract 365.01, Philadelphia County, Pennsylvania",5603,432
1400000US42101036502,42101036502,"Census Tract 365.02, Philadelphia County, Pennsylvania",4031,330
1400000US42101036600,42101036600,"Census Tract 366, Philadelphia County, Pennsylvania",1727,229
1400000US42101036700,42101036700,"Census Tract 367, Philadelphia County, Pennsylvania",2590,263
1400000US42101036900,42101036900,"Census Tract 369, Philadelphia County, Pennsylvania",5125,955
1400000US42101037200,42101037200,"Census Tract 372, Philadelphia County, Pennsylvania",4208,379
1400000US42101037300,42101037300,"Census Tract 373, Philadelphia County, Pennsylvania",5160,419
1400000US42101037500,42101037500,"Census Tract 375, Philadelphia County, Pennsylvania",4144,389
1400000US42101037600,42101037600,"Census Tract 376, Philadelphia County, Pennsylvania",2666,382
1400000US42101037700,42101037700,"Census Tract 377, Philadelphia County, Pennsylvania",5137,707
1400000US42101037800,42101037800,"Census Tract 378, Philadelphia County, Pennsylvania",2088,276
1400000US42101037900,42101037900,"Census Tract 379, Philadelphia County, Pennsylvania",5039,423
1400000US42101038000,42101038000,"Census Tract 380, Philadelphia County, Pennsylvania",2401,258
1400000US42101038100,42101038100,"Census Tract 381, Philadelphia County, Pennsylvania",1228,195
1400000US42101038200,42101038200,"Census Tract 382, Philadelphia County, Pennsylvania",2303,247
1400000US42101038300,42101038300,"Census Tract 383, Philadelphia County, Pennsylvania",3820,607
1400000US42101038400,42101038400,"Census Tract 384, Philadelphia County, Pennsylvania",2456,201
1400000US42101038500,42101038500,"Census Tract 385, Philadelphia County, Pennsylvania",1934,150
1400000US42101038600,42101038600,"Census Tract 386, Philadelphia County, Pennsylvania",1384,78
1400000US42101038700,42101038700,"Census Tract 387, Philadelphia County, Pennsylvania",2358,226
1400000US42101038800,42101038800,"Census Tract 388, Philadelphia County, Pennsylvania",3763,314
1400000US42101038900,42101038900,"Census Tract 389, Philadelphia County, Pennsylvania",3346,421
1400000US42101039000,42101039000,"Census Tract 390, Philadelphia County, Pennsylvania",7946,837
1400000US42101980000,42101980000,"Census Tract 9800, Philadelphia County, Pennsylvania",1217,533
1400000US42101980100,42101980100,"Census Tract 9801, Philadelphia County, Pennsylvania",61,30
1400000US42101980200,42101980200,"Census Tract 9802, Philadelphia County, Pennsylvania",354,146
1400000US42101980300,42101980300,"Census Tract 9803, Philadelphia County, Pennsylvania",0,10
1400000US42101980400,42101980400,"Census Tract 9804, Philadelphia County, Pennsylvania",0,10
1400000US42101980500,42101980500,"Census Tract 9805, Philadelphia County, Pennsylvania",0,10
1400000US42101980600,42101980600,"Census Tract 9806, Philadelphia County, Pennsylvania",0,10
1400000US42101980700,42101980700,"Census Tract 9807, Philadelphia County, Pennsylvania",0,10
1400000US42101980800,42101980800,"Census Tract 9808, Philadelphia County, Pennsylvania",0,10
1400000US42101980900,42101980900,"Census Tract 9809, Philadelphia County, Pennsylvania",5,7
1400000US42101989100,42101989100,"Census Tract 9891, Philadelphia County, Pennsylvania",3744,625
1400000US42103950102,42103950102,"Census Tract 9501.02, Pike County, Pennsylvania",2409,166
1400000US42103950103,42103950103,"Census Tract 9501.03, Pike County, Pennsylvania",2337,202
1400000US42103950104,42103950104,"Census Tract 9501.04, Pike County, Pennsylvania",2407,201
1400000US42103950201,42103950201,"Census Tract 9502.01, Pike County, Pennsylvania",3494,229
1400000US42103950202,42103950202,"Census Tract 9502.02, Pike County, Pennsylvania",1543,228
1400000US42103950301,42103950301,"Census Tract 9503.01, Pike County, Pennsylvania",2494,144
1400000US42103950302,42103950302,"Census Tract 9503.02, Pike County, Pennsylvania",803,145
1400000US42103950501,42103950501,"Census Tract 9505.01, Pike County, Pennsylvania",1418,194
1400000US42103950502,42103950502,"Census Tract 9505.02, Pike County, Pennsylvania",3354,193
1400000US42103950601,42103950601,"Census Tract 9506.01, Pike County, Pennsylvania",1513,127
1400000US42103950603,42103950603,"Census Tract 9506.03, Pike County, Pennsylvania",1039,69
1400000US42103950605,42103950605,"Census Tract 9506.05, Pike County, Pennsylvania",6076,414
1400000US42103950606,42103950606,"Census Tract 9506.06, Pike County, Pennsylvania",5758,411
1400000US42103950701,42103950701,"Census Tract 9507.01, Pike County, Pennsylvania",3706,272
1400000US42103950702,42103950702,"Census Tract 9507.02, Pike County, Pennsylvania",3614,274
1400000US42103950801,42103950801,"Census Tract 9508.01, Pike County, Pennsylvania",5160,688
1400000US42103950802,42103950802,"Census Tract 9508.02, Pike County, Pennsylvania",5411,693
1400000US42103950900,42103950900,"Census Tract 9509, Pike County, Pennsylvania",4347,148
1400000US42105950100,42105950100,"Census Tract 9501, Potter County, Pennsylvania",5147,190
1400000US42105950200,42105950200,"Census Tract 9502, Potter County, Pennsylvania",3178,190
1400000US42105950300,42105950300,"Census Tract 9503, Potter County, Pennsylvania",4021,224
1400000US42105950400,42105950400,"Census Tract 9504, Potter County, Pennsylvania",3033,140
1400000US42105950500,42105950500,"Census Tract 9505, Potter County, Pennsylvania",2072,124
1400000US42107000100,42107000100,"Census Tract 1, Schuylkill County, Pennsylvania",4857,274
1400000US42107000200,42107000200,"Census Tract 2, Schuylkill County, Pennsylvania",2643,205
1400000US42107000300,42107000300,"Census Tract 3, Schuylkill County, Pennsylvania",5357,243
1400000US42107000400,42107000400,"Census Tract 4, Schuylkill County, Pennsylvania",5764,21
1400000US42107000500,42107000500,"Census Tract 5, Schuylkill County, Pennsylvania",4126,27
1400000US42107000601,42107000601,"Census Tract 6.01, Schuylkill County, Pennsylvania",3614,205
1400000US42107000602,42107000602,"Census Tract 6.02, Schuylkill County, Pennsylvania",1388,205
